,long,lat,group,order,region,subregion,num_plants
7456,-119.7481766,36.39427948,166,7456,california,fresno,81
7457,-119.9487076,36.39427948,166,7457,california,fresno,81
7458,-119.9487076,36.18801498,166,7458,california,fresno,81
7459,-120.2638397,35.93018341,166,7459,california,fresno,81
7460,-120.2982254,35.90153885,166,7460,california,fresno,81
7461,-120.3211288,35.90726471,166,7461,california,fresno,81
7462,-120.4471893,35.94737244,166,7462,california,fresno,81
7463,-120.4300079,35.95883179,166,7463,california,fresno,81
7464,-120.4872971,36.02185822,166,7464,california,fresno,81
7465,-120.5274048,36.01612854,166,7465,california,fresno,81
7466,-120.5445862,36.04477692,166,7466,california,fresno,81
7467,-120.5846939,36.06196594,166,7467,california,fresno,81
7468,-120.5961533,36.0906105,166,7468,california,fresno,81
7469,-120.636261,36.0906105,166,7469,california,fresno,81
7470,-120.6763687,36.15363693,166,7470,california,fresno,81
7471,-120.6248016,36.21093369,166,7471,california,fresno,81
7472,-120.682106,36.23384857,166,7472,california,fresno,81
7473,-120.6763687,36.25104141,166,7473,california,fresno,81
7474,-120.682106,36.2739563,166,7474,california,fresno,81
7476,-122.9395523,39.80910873,167,7476,california,glenn,3
7477,-122.0572052,39.80337906,167,7477,california,glenn,3
7478,-122.0228195,39.79191971,167,7478,california,glenn,3
7479,-122.0285568,39.77473068,167,7479,california,glenn,3
7480,-121.9426041,39.71743393,167,7480,california,glenn,3
7481,-121.936882,39.67159653,167,7481,california,glenn,3
7482,-121.9941711,39.66587067,167,7482,california,glenn,3
7483,-121.9712524,39.64295197,167,7483,california,glenn,3
7484,-121.9941711,39.6314888,167,7484,california,glenn,3
7485,-121.9884491,39.6085701,167,7485,california,glenn,3
7486,-122.0113602,39.56273651,167,7486,california,glenn,3
7487,-121.9827118,39.52835846,167,7487,california,glenn,3
7488,-121.8509293,39.53981781,167,7488,california,glenn,3
7489,-121.8738556,39.51116943,167,7489,california,glenn,3
7490,-121.8623886,39.47106171,167,7490,california,glenn,3
7491,-121.8738556,39.43095398,167,7491,california,glenn,3
7492,-121.8853149,39.38511658,167,7492,california,glenn,3
7493,-122.0113602,39.39085007,167,7493,california,glenn,3
7494,-122.0113602,39.41376877,167,7494,california,glenn,3
7495,-122.1431427,39.41376877,167,7495,california,glenn,3
7496,-122.1431427,39.39085007,167,7496,california,glenn,3
7497,-122.6358795,39.39085007,167,7497,california,glenn,3
7498,-122.7275543,39.39085007,167,7498,california,glenn,3
7499,-122.7103729,39.44814301,167,7499,california,glenn,3
7500,-122.7390213,39.49971008,167,7500,california,glenn,3
7501,-122.7447433,39.58565521,167,7501,california,glenn,3
7502,-122.8478775,39.58565521,167,7502,california,glenn,3
7503,-122.8822632,39.58565521,167,7503,california,glenn,3
7504,-122.8879852,39.62576294,167,7504,california,glenn,3
7505,-122.8994446,39.64295197,167,7505,california,glenn,3
7506,-122.8994446,39.7231636,167,7506,california,glenn,3
7507,-122.9166336,39.7231636,167,7507,california,glenn,3
7508,-122.9166336,39.76900101,167,7508,california,glenn,3
7509,-122.9452896,39.76900101,167,7509,california,glenn,3
7510,-122.9395523,39.80910873,167,7510,california,glenn,3
7512,-123.4208374,41.18993759,168,7512,california,humboldt,7
7513,-123.4552155,41.17274475,168,7513,california,humboldt,7
7514,-123.4494781,41.13837051,168,7514,california,humboldt,7
7515,-123.4552155,41.10971832,168,7515,california,humboldt,7
7516,-123.4953232,41.10399246,168,7516,california,humboldt,7
7517,-123.4265747,41.05242538,168,7517,california,humboldt,7
7518,-123.4265747,41.02950668,168,7518,california,humboldt,7
7519,-123.4666824,40.97220993,168,7519,california,humboldt,7
7520,-123.4609451,40.95502472,168,7520,california,humboldt,7
7521,-123.5067902,40.91491699,168,7521,california,humboldt,7
7522,-123.5698013,40.95502472,168,7522,california,humboldt,7
7523,-123.6099091,40.94356537,168,7523,california,humboldt,7
7524,-123.6328278,40.91491699,168,7524,california,humboldt,7
7525,-123.6271057,40.88626862,168,7525,california,humboldt,7
7526,-123.586998,40.85762024,168,7526,california,humboldt,7
7527,-123.586998,40.80605316,168,7527,california,humboldt,7
7528,-123.586998,40.76021576,168,7528,california,humboldt,7
7529,-123.5583572,40.73730087,168,7529,california,humboldt,7
7530,-123.5583572,40.38206482,168,7530,california,humboldt,7
7531,-123.5468903,40.04975128,168,7531,california,humboldt,7
7532,-123.5468903,40.00964355,168,7532,california,humboldt,7
7533,-123.999527,40.00964355,168,7533,california,humboldt,7
7534,-124.0281754,40.03256226,168,7534,california,humboldt,7
7535,-124.0453568,40.04975128,168,7535,california,humboldt,7
7536,-124.0740051,40.08985519,168,7536,california,humboldt,7
7537,-124.0797424,40.12423325,168,7537,california,humboldt,7
7538,-124.1255722,40.14715195,168,7538,california,humboldt,7
7539,-124.1542206,40.16434097,168,7539,california,humboldt,7
7540,-124.2000656,40.19871902,168,7540,california,humboldt,7
7541,-124.2516327,40.23882675,168,7541,california,humboldt,7
7542,-124.3031998,40.26174545,168,7542,california,humboldt,7
7543,-124.3490295,40.2961235,168,7543,california,humboldt,7
7544,-124.3547516,40.31904221,168,7544,california,humboldt,7
7545,-124.3318481,40.37060547,168,7545,california,humboldt,7
7546,-124.3433075,40.41644287,168,7546,california,humboldt,7
7547,-124.3834152,40.45081711,168,7547,california,humboldt,7
7548,-124.3776779,40.51957321,168,7548,california,humboldt,7
7549,-124.3318481,40.62270737,168,7549,california,humboldt,7
7550,-124.2860031,40.70292282,168,7550,california,humboldt,7
7551,-124.211525,40.81178284,168,7551,california,humboldt,7
7552,-124.1542206,40.90918732,168,7552,california,humboldt,7
7553,-124.1141129,40.9836731,168,7553,california,humboldt,7
7554,-124.0912018,41.04096603,168,7554,california,humboldt,7
7555,-124.1255722,41.09826279,168,7555,california,humboldt,7
7556,-124.1542206,41.15555573,168,7556,california,humboldt,7
7557,-124.1427612,41.18420792,168,7557,california,humboldt,7
7558,-124.1313095,41.21285248,168,7558,california,humboldt,7
7559,-124.0912018,41.18993759,168,7559,california,humboldt,7
7560,-124.0797424,41.21285248,168,7560,california,humboldt,7
7561,-124.0912018,41.28160858,168,7561,california,humboldt,7
7562,-124.0568237,41.34463501,168,7562,california,humboldt,7
7563,-124.0453568,41.40766144,168,7563,california,humboldt,7
7564,-124.0396347,41.45349884,168,7564,california,humboldt,7
7565,-124.0396347,41.46495438,168,7565,california,humboldt,7
7566,-124.0052567,41.47641754,168,7566,california,humboldt,7
7567,-123.7932587,41.47068405,168,7567,california,humboldt,7
7568,-123.7932587,41.39047241,168,7568,california,humboldt,7
7569,-123.7359695,41.39047241,168,7569,california,humboldt,7
7570,-123.6843948,41.39047241,168,7570,california,humboldt,7
7571,-123.5239716,41.38474274,168,7571,california,humboldt,7
7572,-123.4953232,41.37328339,168,7572,california,humboldt,7
7573,-123.5010452,41.35609436,168,7573,california,humboldt,7
7574,-123.4666824,41.27587891,168,7574,california,humboldt,7
7575,-123.4666824,41.24723053,168,7575,california,humboldt,7
7576,-123.4380341,41.21285248,168,7576,california,humboldt,7
7577,-123.4208374,41.18993759,168,7577,california,humboldt,7
7579,-114.6889572,33.43209076,169,7579,california,imperial,54
7580,-114.7290649,33.40343857,169,7580,california,imperial,54
7581,-114.7176056,33.35760117,169,7581,california,imperial,54
7582,-114.7405243,33.31176376,169,7582,california,imperial,54
7583,-114.6889572,33.26593018,169,7583,california,imperial,54
7584,-114.7118759,33.13414764,169,7584,california,imperial,54
7585,-114.7004166,33.08258438,169,7585,california,imperial,54
7586,-114.6603088,33.053936,169,7586,california,imperial,54
7587,-114.5399933,33.04247284,169,7587,california,imperial,54
7588,-114.4826965,32.99663925,169,7588,california,imperial,54
7589,-114.4769669,32.93361664,169,7589,california,imperial,54
7590,-114.4769669,32.87631989,169,7590,california,imperial,54
7591,-114.5228043,32.82475281,169,7591,california,imperial,54
7592,-114.5514526,32.76172638,169,7592,california,imperial,54
7593,-114.5915604,32.73880768,169,7593,california,imperial,54
7594,-114.6545868,32.73880768,169,7594,california,imperial,54
7595,-114.6889572,32.74453735,169,7595,california,imperial,54
7596,-114.7348022,32.73308182,169,7596,california,imperial,54
7597,-116.1041718,32.62421799,169,7597,california,imperial,54
7598,-116.1098938,32.67578125,169,7598,california,imperial,54
7599,-116.1098938,33.08258438,169,7599,california,imperial,54
7600,-116.0869751,33.08258438,169,7600,california,imperial,54
7601,-116.0869751,33.40343857,169,7601,california,imperial,54
7602,-116.0755157,33.43209076,169,7602,california,imperial,54
7603,-114.6889572,33.43209076,169,7603,california,imperial,54
7605,-115.8979034,36.00466919,170,7605,california,inyo,16
7606,-115.6744461,35.83278275,170,7606,california,inyo,16
7607,-115.7890396,35.82704926,170,7607,california,inyo,16
7608,-116.1156235,35.81559372,170,7608,california,inyo,16
7609,-116.5281525,35.80413055,170,7609,california,inyo,16
7610,-116.9578781,35.79267502,170,7610,california,inyo,16
7611,-117.3532104,35.78694534,170,7611,california,inyo,16
7612,-117.5709457,35.78694534,170,7612,california,inyo,16
7613,-117.6282349,35.78694534,170,7613,california,inyo,16
7614,-117.6626205,35.79267502,170,7614,california,inyo,16
7615,-117.9147186,35.79840469,170,7615,california,inyo,16
7616,-117.9147186,35.78694534,170,7616,california,inyo,16
7617,-117.9662857,35.78694534,170,7617,california,inyo,16
7618,-118.0063934,35.79267502,170,7618,california,inyo,16
7619,-117.9949341,35.81559372,170,7619,california,inyo,16
7620,-118.0063934,35.84996796,170,7620,california,inyo,16
7621,-117.9834747,35.86715698,170,7621,california,inyo,16
7622,-117.9891968,35.93591309,170,7622,california,inyo,16
7623,-118.0293045,35.94737244,170,7623,california,inyo,16
7624,-118.0121155,35.98175049,170,7624,california,inyo,16
7625,-118.0407639,36.08488464,170,7625,california,inyo,16
7626,-118.0636826,36.09634018,170,7626,california,inyo,16
7627,-118.0407639,36.15363693,170,7627,california,inyo,16
7628,-118.0636826,36.19374084,170,7628,california,inyo,16
7629,-118.0923309,36.20520401,170,7629,california,inyo,16
7630,-118.1209793,36.2739563,170,7630,california,inyo,16
7631,-118.098053,36.32552338,170,7631,california,inyo,16
7632,-118.098053,36.34844208,170,7632,california,inyo,16
7633,-118.143898,36.37136078,170,7633,california,inyo,16
7634,-118.1496201,36.40000916,170,7634,california,inyo,16
7635,-118.1381607,36.40573883,170,7635,california,inyo,16
7636,-118.143898,36.43438721,170,7636,california,inyo,16
7637,-118.1897278,36.42865753,170,7637,california,inyo,16
7638,-118.2412949,36.47449493,170,7638,california,inyo,16
7639,-118.2298355,36.5260582,170,7639,california,inyo,16
7640,-118.2814026,36.56616592,170,7640,california,inyo,16
7641,-118.2699432,36.60627365,170,7641,california,inyo,16
7642,-118.3043289,36.61200333,170,7642,california,inyo,16
7643,-118.3272476,36.6635704,170,7643,california,inyo,16
7644,-118.3730774,36.68648529,170,7644,california,inyo,16
7645,-118.3329697,36.71513367,170,7645,california,inyo,16
7646,-118.3329697,36.73232269,170,7646,california,inyo,16
7647,-118.355896,36.75524139,170,7647,california,inyo,16
7648,-118.3730774,36.77243042,170,7648,california,inyo,16
7649,-118.3673553,36.80680847,170,7649,california,inyo,16
7650,-118.3902664,36.82972717,170,7650,california,inyo,16
7651,-118.361618,36.8469162,170,7651,california,inyo,16
7652,-118.3501587,36.89274979,170,7652,california,inyo,16
7653,-118.4361115,37.07036972,170,7653,california,inyo,16
7654,-118.6481018,37.15058517,170,7654,california,inyo,16
7655,-118.6710129,37.24225616,170,7655,california,inyo,16
7656,-118.6423645,37.27090454,170,7656,california,inyo,16
7657,-118.6996689,37.32820129,170,7657,california,inyo,16
7658,-118.7283173,37.32247162,170,7658,california,inyo,16
7659,-118.774147,37.35112,170,7659,california,inyo,16
7660,-118.7569656,37.3740387,170,7660,california,inyo,16
7661,-118.7798843,37.40268707,170,7661,california,inyo,16
7662,-118.774147,37.42560196,170,7662,california,inyo,16
7663,-118.7512283,37.43706131,170,7663,california,inyo,16
7664,-118.7512283,37.4657135,170,7664,california,inyo,16
7665,-117.8459549,37.47716904,170,7665,california,inyo,16
7666,-117.1813354,36.98442459,170,7666,california,inyo,16
7667,-115.8979034,36.00466919,170,7667,california,inyo,16
7669,-117.6511536,34.81864548,171,7669,california,kern,191
7670,-118.8944702,34.81864548,171,7670,california,kern,191
7671,-118.9345779,34.81864548,171,7671,california,kern,191
7672,-118.9460373,34.8129158,171,7672,california,kern,191
7673,-119.2439728,34.8129158,171,7673,california,kern,191
7674,-119.2439728,34.84729385,171,7674,california,kern,191
7675,-119.2840729,34.8587532,171,7675,california,kern,191
7676,-119.2840729,34.88167191,171,7676,california,kern,191
7677,-119.3872147,34.88167191,171,7677,california,kern,191
7678,-119.392952,34.89885712,171,7678,california,kern,191
7679,-119.444519,34.89885712,171,7679,california,kern,191
7680,-119.4674225,34.90459061,171,7680,california,kern,191
7681,-119.4674225,34.92750931,171,7681,california,kern,191
7682,-119.4674225,35.05928421,171,7682,california,kern,191
7683,-119.4846268,35.08220291,171,7683,california,kern,191
7684,-119.5476379,35.09366608,171,7684,california,kern,191
7685,-119.5590973,35.18533707,171,7685,california,kern,191
7686,-119.6565018,35.17961121,171,7686,california,kern,191
7687,-119.6679611,35.25409317,171,7687,california,kern,191
7688,-119.7997437,35.26555252,171,7688,california,kern,191
7689,-119.7997437,35.35149384,171,7689,california,kern,191
7690,-119.8742294,35.35149384,171,7690,california,kern,191
7691,-119.8742294,35.43743896,171,7691,california,kern,191
7692,-119.9945526,35.43743896,171,7692,california,kern,191
7693,-120.0919495,35.52338409,171,7693,california,kern,191
7694,-120.0919495,35.60932922,171,7694,california,kern,191
7695,-120.2008133,35.61505508,171,7695,california,kern,191
7696,-120.1950836,35.74110794,171,7696,california,kern,191
7697,-120.2008133,35.77548599,171,7697,california,kern,191
7698,-119.5132675,35.78121185,171,7698,california,kern,191
7699,-118.0063934,35.79267502,171,7699,california,kern,191
7700,-117.9662857,35.78694534,171,7700,california,kern,191
7701,-117.9147186,35.78694534,171,7701,california,kern,191
7702,-117.9147186,35.79840469,171,7702,california,kern,191
7703,-117.6626205,35.79267502,171,7703,california,kern,191
7704,-117.6282349,35.78694534,171,7704,california,kern,191
7705,-117.6511536,34.81864548,171,7705,california,kern,191
7707,-119.5132675,35.78121185,172,7707,california,kings,28
7708,-120.2008133,35.77548599,172,7708,california,kings,28
7709,-120.2065506,35.80413055,172,7709,california,kings,28
7710,-120.2523804,35.82704926,172,7710,california,kings,28
7711,-120.2351913,35.86715698,172,7711,california,kings,28
7712,-120.269577,35.90153885,172,7712,california,kings,28
7713,-120.2982254,35.90153885,172,7713,california,kings,28
7714,-120.2638397,35.93018341,172,7714,california,kings,28
7715,-119.9487076,36.18801498,172,7715,california,kings,28
7716,-119.9487076,36.39427948,172,7716,california,kings,28
7717,-119.7481766,36.39427948,172,7717,california,kings,28
7718,-119.7309875,36.40573883,172,7718,california,kings,28
7719,-119.6565018,36.42292786,172,7719,california,kings,28
7720,-119.64505,36.42292786,172,7720,california,kings,28
7721,-119.5820236,36.46876526,172,7721,california,kings,28
7722,-119.5590973,36.48595047,172,7722,california,kings,28
7723,-119.5189972,36.48022079,172,7723,california,kings,28
7724,-119.5132675,36.40000916,172,7724,california,kings,28
7725,-119.4559631,36.40000916,172,7725,california,kings,28
7726,-119.4617004,36.26249695,172,7726,california,kings,28
